playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,name_date,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
john-boye,John Boye,Stade Rennes,France,23.04.1987,184.0,69.0,Right Fullback,89.0,34.0,18.0,37.0,4.0,15.0,0.0,2.0,0.875,john-boye23.04.1987,77.58904971680302,0.044506620564904134,0.0,0.003984332093385202,0.16919440030547425,0.033311984998543986,0.0,0.004001201942085369,0.15852769863861896
jonathan-pitroipa,Jonathan Pitroipa,Stade Rennes,France,12.04.1986,176.0,56.0,Left Midfielder,315.0,135.0,73.0,107.0,45.0,21.0,1.0,0.0,0.875,jonathan-pitroipa12.04.1986,54.0851630073187,0.024839275330355064,0.001453321584313861,0.0,0.07292265684943383,0.009739718260664968,-0.006864988558352399,0.0,-0.21738954723580192
jordan-ayew,Jordan Ayew,Olympique Marseille,France,11.09.1991,182.0,81.0,Right Winger,162.0,67.0,42.0,53.0,24.0,24.0,2.0,1.0,0.875,jordan-ayew11.09.1991,121.4648508730389,0.060212276433105304,0.006785704561522541,0.005578064930739283,0.45928130960738284,0.060976117338224736,0.01156035314818407,0.005601682718919517,0.6187542847641694
joris-marveaux,Joris Marveaux,Montpellier HSC,France,15.08.1982,178.0,69.0,Defensive Midfielder,168.0,74.0,43.0,51.0,10.0,18.0,1.0,2.0,0.5,joris-marveaux15.08.1982,113.67421272412172,0.035441870091007806,0.0026562213955901347,0.003380645412569263,0.22911907984872473,0.035591932628987244,0.002667467961390246,0.003394959223587586,0.23008918076420484
kamel-chafni,Kamel Chafni,Stade Brest,France,11.06.1982,181.0,70.0,Left Midfielder,217.0,67.0,54.0,96.0,11.0,40.0,1.0,0.0,0.25,kamel-chafni11.06.1982,73.0851630073187,0.055920879668556134,0.0009021129268041967,0.0,0.08576743290288232,0.05318003042397989,0.0009059325151891402,0.0,0.08315295536264283
karim-ait-fana,Karim Aït Fana,Montpellier HSC,France,25.02.1989,175.0,65.0,Left Winger,111.0,49.0,28.0,34.0,16.0,12.0,1.0,0.0,0.25,karim-ait-fana25.02.1989,45.0851630073187,0.026027649400038832,0.0027890324653696416,0.0,0.11830324314949736,0.02613785168667267,0.002800841359459758,0.0,0.11880414462203888
kevin-theophile-catherine,Kévin Théophile-Catherine,Stade Rennes,France,28.10.1989,180.0,77.0,Right Fullback,134.0,52.0,34.0,48.0,3.0,14.0,0.0,0.0,0.75,kevin-theophile-catherine28.10.1989,14.0,0.03654233028012506,0.0,0.0,0.03654233028012506,0.03797018435865008,0.0,0.0,0.03797018435865008
lamine-gassama,Lamine Gassama,FC Lorient,France,20.10.1989,181.0,74.0,Right Fullback,74.0,26.0,20.0,28.0,0.0,16.0,1.0,0.0,1.0,lamine-gassama20.10.1989,49.0851630073187,0.07770589070298789,0.0022613776746240335,0.0,0.15252393968903535,0.08800291652555946,0.0022709524536160203,0.0,0.16313774863531585
laurent-pionnier,Laurent Pionnier,Montpellier HSC,France,24.05.1982,184.0,76.0,Goalkeeper,32.0,12.0,4.0,16.0,0.0,1.0,0.0,0.0,0.25,laurent-pionnier24.05.1982,1.0,0.013945162326848207,0.0,0.0,0.013945162326848207,0.014004206797298793,0.0,0.0,0.014004206797298793
loic-abenzoar,Loïc Abenzoar,Olympique Lyon,France,14.02.1989,,,Right Fullback,12.0,0.0,3.0,9.0,0.0,2.0,0.0,0.0,0.75,loic-abenzoar14.02.1989,2.0,0.06693677916887139,0.0,0.0,0.06693677916887139,0.0672201926270342,0.0,0.0,0.0672201926270342
lucas-mendes, Lucas Mendes,Olympique Marseille,France,03.07.1990,183.0,81.0,Left Fullback,98.0,37.0,22.0,39.0,5.0,15.0,0.0,1.0,0.25,lucas-mendes03.07.1990,46.29452485840151,0.062346072500358146,0.0,0.00218747644342717,0.1308021084363574,0.0984600790180467,0.0,0.0021967383211449086,0.16720596101651924
mapou-yanga-mbiwa,Mapou Yanga-Mbiwa,Montpellier HSC,France,15.05.1989,184.0,77.0,Center Back,213.0,97.0,49.0,67.0,4.0,37.0,3.0,1.0,0.875,mapou-yanga-mbiwa15.05.1989,167.5500138803576,0.06037575023711671,0.002302709577500565,0.0006863228649721093,0.15803941992599582,0.06551417550164353,0.0023124593577052203,0.0007488352148771513,0.16545671254593966
marco-estrada,Marco Estrada,Montpellier HSC,France,28.05.1983,175.0,71.0,Defensive Midfielder,201.0,109.0,32.0,60.0,20.0,55.0,1.0,1.0,0.125,marco-estrada28.05.1983,119.3796878657202,0.08736838164357681,0.004772640847115403,0.004249983813820338,0.37827320615518223,0.1564837301136605,0.008112216325768688,0.005967159369296194,0.6116171468188328
mathieu-deplagne,Mathieu Deplagne,Montpellier HSC,France,01.10.1991,182.0,76.0,,28.0,10.0,10.0,8.0,1.0,7.0,0.0,1.0,0.0,mathieu-deplagne01.10.1991,38.29452485840151,0.10235388818392038,0.0,0.0069725811634241035,0.3205575027299181,0.09190424688793623,0.0,0.007002103398649396,0.3110317457580674
pape-souare,Pape Souaré,Stade Reims,France,06.06.1990,178.0,68.0,,77.0,28.0,31.0,18.0,3.0,15.0,1.0,1.0,0.75,pape-souare06.06.1990,79.3796878657202,0.06183802474480054,0.0018593549769130942,0.0027890324653696416,0.21063653306283864,0.05807557649990011,0.0018672275729731721,0.0028008413594597585,0.20750410467153013
rafidine-abdullah,Rafidine Abdullah,Olympique Marseille,France,15.01.1994,179.0,75.0,,33.0,16.0,8.0,9.0,0.0,3.0,0.0,0.0,0.75,rafidine-abdullah15.01.1994,3.0,0.043442603933479804,0.0,0.0,0.043442603933479804,0.06688807705081368,0.0,0.0,0.06688807705081368
yassine-jebbour,Yassine Jebbour,Stade Rennes,France,24.08.1991,181.0,70.0,Left Fullback,54.0,16.0,15.0,23.0,0.0,2.0,1.0,2.0,0.625,yassine-jebbour24.08.1991,97.67421272412172,0.016734194792217848,0.005578064930739283,0.009296774884565472,0.4922235350191319,0.01680504815675855,0.005601682718919517,0.00933613786486586,0.4943076325209993
tripy-makonda,Tripy Makonda,Stade Brest,France,24.01.1990,180.0,70.0,Left Fullback,61.0,23.0,18.0,20.0,0.0,9.0,0.0,1.0,0.875,tripy-makonda24.01.1990,40.29452485840151,0.04358795440336254,0.0,0.0027890324653696416,0.1308694002217616,0.04448182432217703,0.0,0.002800841359459758,0.1321328238702295
pape-mbow,Pape M'Bow,Olympique Marseille,France,22.05.1988,190.0,74.0,Center Back,42.0,17.0,8.0,17.0,1.0,8.0,0.0,1.0,1.0,pape-mbow22.05.1988,39.29452485840151,0.06573357042348274,0.0,0.005099866703464625,0.2253314757495906,0.08377454491196659,0.0,0.0061875,0.277409417473326
viktor-klonaridis,Viktor Klonaridis,Lille OSC,France,28.07.1992,178.0,70.0,Attacking Midfielder,64.0,31.0,13.0,20.0,15.0,4.0,1.0,0.0,0.25,viktor-klonaridis28.07.1992,37.0851630073187,0.020041581431159226,0.0017178498369565052,0.0,0.07687692330896105,0.024315789473684214,0.0020842105263157895,0.0,0.0932722344784116
constant-djakpa,Constant Djakpa,Eintracht Frankfurt,Germany,17.10.1986,177.0,71.0,Left Fullback,138.0,56.0,28.0,54.0,5.0,21.0,0.0,3.0,1.0,constant-djakpa17.10.1986,114.88357457520453,0.0517739628859075,0.0,0.011267304418249455,0.40437890108999225,0.08622534276515138,0.0,0.0242025776186063,0.8436335096880183
shane-ferguson,Shane Ferguson,Newcastle United,England,12.07.1991,178.0,73.0,,86.0,26.0,15.0,45.0,2.0,7.0,0.0,1.0,0.0,shane-ferguson12.07.1991,38.29452485840151,0.02568566923587542,0.0,0.0032250140224442505,0.12661095072995046,0.041858915980814274,0.0,-0.006765935214211083,-0.16987781177064865
aleksandar-ignjovski,Aleksandar Ignjovski,Werder Bremen,Germany,27.01.1991,175.0,68.0,Defensive Midfielder,136.0,50.0,36.0,50.0,1.0,22.0,1.0,0.0,0.25,aleksandar-ignjovski27.01.1991,55.0851630073187,0.054267302859092724,0.006351474766843793,0.0,0.26440688085699116,0.05416070051116264,0.006338997969817001,0.0,0.26388748164562037
bamba-anderson, Bamba Anderson,Eintracht Frankfurt,Germany,10.01.1988,188.0,80.0,Center Back,142.0,62.0,34.0,46.0,4.0,11.0,0.0,0.0,0.75,bamba-anderson10.01.1988,11.0,0.028141401956375628,0.0,0.0,0.028141401956375628,0.02808612116362305,0.0,0.0,0.02808612116362305
bo-svensson,Bo Svensson,1. FSV Mainz 05,Germany,04.08.1979,190.0,87.0,Center Back,179.0,71.0,46.0,62.0,3.0,29.0,0.0,0.0,0.25,bo-svensson04.08.1979,29.0,0.05494600980381149,0.0,0.0,0.05494600980381149,0.07374845998314716,0.0,0.0,0.07374845998314716
gabriel-agbonlahor,Gabriel Agbonlahor,Aston Villa,England,13.10.1986,178.0,76.0,Right Winger,342.0,131.0,97.0,114.0,81.0,39.0,0.0,0.0,0.5,gabriel-agbonlahor13.10.1986,39.0,0.019053605046065476,0.0,0.0,0.019053605046065476,0.01854934711158845,0.0,0.0,0.01854934711158845
ibrahima-traore,Ibrahima Traoré,VfB Stuttgart,Germany,21.04.1988,172.0,62.0,Left Midfielder,223.0,94.0,50.0,79.0,32.0,27.0,1.0,2.0,1.0,ibrahima-traore21.04.1988,122.67421272412172,0.04160476123181262,0.003506543360861677,0.0007792318579692615,0.18200501066782984,0.04216899382625778,0.0034996551291698024,0.0007777011398155116,0.18229344189660335
javier-pinola,Javier Pinola,1. FC Nürnberg,Germany,24.02.1983,179.0,77.0,Left Fullback,333.0,125.0,91.0,117.0,10.0,95.0,1.0,3.0,0.25,javier-pinola24.02.1983,221.96873758252323,0.09394295378072265,0.00024287746222418543,0.002270392293439404,0.17302944227457637,0.11443122946465825,0.00024240035526717246,0.0036499401572176035,0.23667422771342872
jermaine-jones,Jermaine Jones,FC Schalke 04,Germany,03.11.1981,184.0,81.0,Defensive Midfielder,359.0,166.0,82.0,111.0,27.0,122.0,9.0,1.0,0.25,jermaine-jones03.11.1981,451.0609919242698,0.11135707721560019,0.006476049437203754,0.0006473618512360019,0.34587711003482663,0.12496378894105682,0.008029785461820616,0.0006460901776928867,0.4108496349857688
marco-russ,Marco Russ,VfL Wolfsburg,Germany,04.08.1985,190.0,75.0,Center Back,252.0,91.0,67.0,94.0,19.0,53.0,1.0,1.0,0.0,marco-russ04.08.1985,117.3796878657202,0.06507982916469617,0.0006011217190048589,0.0006011217190048589,0.10377985780353419,0.07324475531819888,0.0005999408792862519,0.0005999408792862519,0.11186876186453351
marwin-hitz,Marwin Hitz,VfL Wolfsburg,Germany,18.09.1987,192.0,89.0,Goalkeeper,89.0,54.0,16.0,19.0,0.0,2.0,0.0,3.0,0.25,marwin-hitz18.09.1987,95.88357457520453,0.004315745674906679,0.0,0.013080729712194929,0.41367096681922216,0.004307267851285911,0.0,0.013556051093178331,0.4285374457685161
matija-nastasic,Matija Nastasić,Manchester City,England,28.03.1993,187.0,79.0,Center Back,99.0,52.0,23.0,24.0,4.0,16.0,0.0,0.0,0.125,matija-nastasic28.03.1993,16.0,0.05785427870140041,0.0,0.0,0.05785427870140041,0.07862647369865577,0.0,0.0,0.07862647369865577
torsten-oehrl,Torsten Oehrl,FC Augsburg,Germany,07.01.1986,191.0,84.0,Center Forward,225.0,76.0,62.0,87.0,55.0,21.0,0.0,1.0,0.0,torsten-oehrl07.01.1986,52.29452485840151,0.04309629255299384,0.0,0.0010018695316747648,0.07444932351686484,0.043011634467347695,0.0,0.0009999014654770864,0.07430307573467247
punal, Puñal,CA Osasuna,Spain,06.09.1975,179.0,73.0,Defensive Midfielder,442.0,146.0,111.0,185.0,24.0,144.0,3.0,3.0,0.25,punal06.09.1975,337.13906359716066,0.12029060718223196,0.003416504872418461,0.0010516893259444654,0.26623834555557996,0.18599630313107035,0.0054337805869262065,0.001672659415453806,0.4181189012520862
christian-vander,Christian Vander,Werder Bremen,Germany,24.10.1980,195.0,90.0,Goalkeeper,109.0,36.0,25.0,48.0,0.0,4.0,0.0,0.0,0.25,christian-vander24.10.1980,4.0,0.011688477869538923,0.0,0.0,0.011688477869538923,0.011665517097232674,0.0,0.0,0.011665517097232674
marc-ziegler,Marc Ziegler,VfB Stuttgart,Germany,13.06.1976,194.0,85.0,Goalkeeper,185.0,75.0,46.0,64.0,0.0,6.0,0.0,0.0,0.125,marc-ziegler13.06.1976,6.0,0.012189615725200819,0.0,0.0,0.012189615725200819,0.012730765531644702,0.0,0.0,0.012730765531644702
oka-nikolov,Oka Nikolov,Eintracht Frankfurt,Germany,25.05.1974,187.0,86.0,Goalkeeper,414.0,165.0,103.0,146.0,0.0,11.0,0.0,0.0,0.25,oka-nikolov25.05.1974,11.0,0.011358628845474165,0.0,0.0,0.011358628845474165,0.011336316026513214,0.0,0.0,0.011336316026513214
raphael-schaefer,Raphael Schäfer,1. FC Nürnberg,Germany,30.01.1979,190.0,92.0,Goalkeeper,379.0,143.0,89.0,147.0,0.0,31.0,0.0,0.0,0.25,raphael-schaefer30.01.1979,31.0,0.02416345398710343,0.0,0.0,0.02416345398710343,0.02414999594582373,0.0,0.0,0.02414999594582373
denis-cheryshev,Denis Cheryshev,Real Madrid,Spain,26.12.1990,179.0,74.0,,53.0,20.0,10.0,23.0,15.0,8.0,1.0,1.0,0.0,denis-cheryshev26.12.1990,72.3796878657202,0.054195096827205406,0.010274822060754779,0.0051374110303773896,0.554912096776443,0.08067343000948288,0.01634159198734844,0.00817079599367422,0.8770388430469646
karim-matmour,Karim Matmour,Eintracht Frankfurt,Germany,25.06.1985,181.0,75.0,Right Winger,278.0,117.0,65.0,96.0,28.0,38.0,2.0,0.0,0.25,karim-matmour25.06.1985,104.1703260146374,0.04236369734507567,0.0007704517806963686,0.0,0.06785422009869398,0.040525959888451445,0.0007689383100711115,0.0,0.06596640921972634
cedric-makiadi,Cédric Makiadi,SC Freiburg,Germany,23.02.1984,177.0,77.0,Attacking Midfielder,307.0,101.0,81.0,125.0,43.0,33.0,0.0,0.0,0.75,cedric-makiadi23.02.1984,33.0,0.029005510236268364,0.0,0.0,0.029005510236268364,0.027170010135748966,0.0,0.0,0.027170010135748966
roel-brouwers,Roel Brouwers,Bor. Mönchengladbach,Germany,28.11.1981,192.0,81.0,Center Back,289.0,120.0,75.0,94.0,23.0,46.0,3.0,4.0,0.0,roel-brouwers28.11.1981,270.43358845556213,0.07093880037207881,0.002462779651277402,0.004539444472269237,0.2944800244664621,0.08196162258749441,0.003018654292013997,0.005153541115663889,0.34311191245445755
pedro-martin, Pedro Martín,Atlético Madrid,Spain,16.01.1992,189.0,79.0,Center Forward,43.0,10.0,18.0,15.0,3.0,2.0,0.0,0.0,0.25,pedro-martin16.01.1992,2.0,0.017783345874383273,0.0,0.0,0.017783345874383273,0.028283524593487687,0.0,0.0,0.028283524593487687
filip-daems,Filip Daems,Bor. Mönchengladbach,Germany,31.10.1978,181.0,79.0,Left Fullback,355.0,133.0,92.0,130.0,31.0,34.0,0.0,0.0,0.0,filip-daems31.10.1978,34.0,0.02757072352223738,0.0,0.0,0.02757072352223738,0.021841083932467465,0.0,0.0,0.021841083932467465
knowledge-musona,Knowledge Musona,FC Augsburg,Germany,21.06.1990,174.0,68.0,Center Forward,40.0,8.0,10.0,22.0,5.0,4.0,0.0,0.0,0.75,knowledge-musona21.06.1990,4.0,0.022441877509514735,0.0,0.0,0.022441877509514735,0.022397792826686736,0.0,0.0,0.022397792826686736
fagner, Fágner,VfL Wolfsburg,Germany,11.06.1989,168.0,67.0,Right Fullback,151.0,64.0,46.0,41.0,8.0,27.0,0.0,1.0,0.25,fagner11.06.1989,58.29452485840151,0.06274649861596389,0.0,0.005171643089853057,0.22459061185015086,0.10037140062246022,0.0,0.008403361344537813,0.3633506011132292
sandro_10, Sandro,Tottenham Hotspur,England,15.03.1989,187.0,75.0,Defensive Midfielder,198.0,104.0,41.0,53.0,10.0,42.0,0.0,0.0,0.5,sandro_1015.03.1989,42.0,0.06624931738710275,0.0,0.0,0.06624931738710275,0.10243254661052166,0.0,0.0,0.10243254661052166
denis-suarez, Denís Suárez,Manchester City,England,06.01.1994,181.0,,Center Midfielder,46.0,24.0,7.0,15.0,9.0,6.0,0.0,0.0,0.0,denis-suarez06.01.1994,6.0,0.043750855226439705,0.0,0.0,0.043750855226439705,0.0695835529783869,0.0,0.0,0.0695835529783869
larnell-cole,Larnell Cole,Manchester United,England,09.03.1993,168.0,63.0,,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.75,larnell-cole09.03.1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-koehler,Benjamin Köhler,Eintracht Frankfurt,Germany,04.08.1980,172.0,66.0,Left Midfielder,357.0,149.0,85.0,123.0,52.0,32.0,0.0,1.0,0.25,benjamin-koehler04.08.1980,63.29452485840151,0.03313210560569379,0.0,0.00024752070782553016,0.04087814854970898,0.035550485203279164,0.0,0.0002470344797061037,0.04328131186932411
gael-bigirimana,Gael Bigirimana,Newcastle United,England,22.10.1993,173.0,,,54.0,12.0,15.0,27.0,1.0,7.0,0.0,1.0,0.75,gael-bigirimana22.10.1993,38.29452485840151,0.04652000186173435,0.0,0.007259770749482756,0.27371107804771855,0.05700305837681055,0.0,0.007921012495144979,0.304887380809834
james-tavernier,James Tavernier,Newcastle United,England,31.10.1991,177.0,78.0,,70.0,35.0,18.0,17.0,5.0,7.0,0.0,0.0,0.625,james-tavernier31.10.1991,7.0,0.03552307204375895,0.0,0.0,0.03552307204375895,0.04172581311917722,0.0,0.0,0.04172581311917722
matthew-briggs,Matthew Briggs,Fulham FC,England,09.03.1991,188.0,84.0,Left Fullback,59.0,22.0,13.0,24.0,3.0,7.0,0.0,0.0,0.5,matthew-briggs09.03.1991,7.0,0.04170136034064813,0.0,0.0,0.04170136034064813,0.053412452662519094,0.0,0.0,0.053412452662519094
medhi-zeffane,Medhi Zeffane,Olympique Lyon,France,19.05.1992,175.0,68.0,Right Fullback,14.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.5,medhi-zeffane19.05.1992,1.0,0.027890324653696414,0.0,0.0,0.027890324653696414,0.028008413594597586,0.0,0.0,0.028008413594597586
neil-etheridge,Neil Etheridge,Fulham FC,England,07.02.1990,191.0,,Goalkeeper,21.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,0.125,neil-etheridge07.02.1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sidy-kone,Sidy Koné,Olympique Lyon,France,06.06.1992,185.0,73.0,,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.75,sidy-kone06.06.1992,31.29452485840151,0.0,0.0,0.04781198512062242,1.4962533568868415,0.0,0.0,0.04801442330502443,1.5025885636808998
theodor-gebre-selassie,Theodor Gebre Selassie,Werder Bremen,Germany,24.12.1986,181.0,71.0,Right Fullback,194.0,81.0,48.0,65.0,11.0,15.0,0.0,0.0,0.625,theodor-gebre-selassie24.12.1986,15.0,0.026147019025270727,0.0,0.0,0.026147019025270727,0.047993007163233334,0.0,0.0,0.047993007163233334
assani-lukimya,Assani Lukimya,Werder Bremen,Germany,25.01.1986,190.0,89.0,Center Back,241.0,94.0,60.0,87.0,13.0,21.0,3.0,1.0,0.875,assani-lukimya25.01.1986,151.5500138803576,0.02560603111460204,0.007367283020800291,0.000850071117784649,0.2959563625057518,0.025555730788361843,0.007352810776437565,0.0008484012434351036,0.29537498769134685
leon-balogun,Leon Balogun,Fortuna Düsseldorf,Germany,28.06.1988,190.0,81.0,Center Back,154.0,52.0,39.0,63.0,10.0,33.0,0.0,1.0,0.375,leon-balogun28.06.1988,64.2945248584015,0.0682403829705081,0.0,0.0009147504419639158,0.09686706341578166,0.06810633199201756,0.0,0.0009129535119573398,0.09667677836653146
billel-omrani,Billel Omrani,Olympique Marseille,France,02.06.1993,187.0,70.0,,16.0,3.0,8.0,5.0,0.0,0.0,0.0,1.0,0.75,billel-omrani02.06.1993,31.29452485840151,0.0,0.0,0.008581638354983512,0.2685582948258433,0.0,0.0,0.008617973413722333,0.2696953832247769
harry-novillo,Harry Novillo,Olympique Lyon,France,11.02.1992,182.0,80.0,,29.0,4.0,11.0,14.0,3.0,1.0,0.0,0.0,0.625,harry-novillo11.02.1992,1.0,0.004183548698054462,0.0,0.0,0.004183548698054462,0.0042012620391896375,0.0,0.0,0.0042012620391896375
alexander-esswein,Alexander Esswein,1. FC Nürnberg,Germany,25.03.1990,183.0,85.0,Left Winger,185.0,85.0,43.0,57.0,36.0,25.0,1.0,0.0,0.125,alexander-esswein25.03.1990,58.0851630073187,0.048446744842553555,0.001934644612889201,0.0,0.11245477722122378,0.04961094609778512,0.0019308442091971324,0.0,0.11349324150080961
lkay-guendogan,İlkay Gündoğan,Borussia Dortmund,Germany,24.10.1990,180.0,79.0,Attacking Midfielder,168.0,94.0,30.0,44.0,31.0,12.0,0.0,0.0,0.25,lkay-guendogan24.10.1990,12.0,0.02144995687571238,0.0,0.0,0.02144995687571238,0.02346991536107059,0.0,0.0,0.02346991536107059
tony-jantschke,Tony Jantschke,Bor. Mönchengladbach,Germany,07.04.1990,177.0,74.0,Right Fullback,185.0,92.0,42.0,51.0,11.0,22.0,1.0,0.0,0.125,tony-jantschke07.04.1990,55.0851630073187,0.028476512853532962,0.0044883755019029465,0.0,0.17697514797204786,0.029885795149588373,0.004479558565337347,0.0,0.17809272048460517
jake-livermore,Jake Livermore,Tottenham Hotspur,England,14.11.1989,180.0,77.0,Center Midfielder,139.0,58.0,21.0,60.0,6.0,18.0,0.0,0.0,0.25,jake-livermore14.11.1989,18.0,0.04212734122418992,0.0,0.0,0.04212734122418992,0.046973835921990746,0.0,0.0,0.046973835921990746
mehdi-abeid,Mehdi Abeid,Newcastle United,England,06.08.1992,178.0,,,47.0,24.0,13.0,10.0,9.0,9.0,0.0,0.0,0.125,mehdi-abeid06.08.1992,9.0,0.05442262774327224,0.0,0.0,0.05442262774327224,0.06281012599044548,0.0,0.0,0.06281012599044548
vasilis-pliatsikas,Vasilis Pliatsikas,FC Schalke 04,Germany,14.04.1988,174.0,73.0,Defensive Midfielder,96.0,50.0,28.0,18.0,2.0,22.0,3.0,0.0,0.125,vasilis-pliatsikas14.04.1988,121.2554890219561,0.07905718711273113,0.011592733020426479,0.0,0.4626046487938672,0.11816337775138169,0.012832826341247371,0.0,0.5427395290961642
marvin-compper,Marvin Compper,1899 Hoffenheim,Germany,14.06.1985,185.0,75.0,Center Back,241.0,101.0,56.0,84.0,8.0,33.0,2.0,2.0,0.5,marvin-compper14.06.1985,161.7593757314404,0.051915452109614055,0.006411965002718495,0.001763290375747586,0.3192376939181911,0.0614487725436239,0.006399369379053353,0.0017598265792396722,0.32824588822413947
salva-ruiz, Salva Ruiz,Valencia CF,Spain,17.05.1995,175.0,70.0,Left Fullback,18.0,6.0,4.0,8.0,0.0,1.0,0.0,0.0,0.25,salva-ruiz17.05.1995,1.0,0.021758446716892473,0.0,0.0,0.021758446716892473,0.03460572420850258,0.0,0.0,0.03460572420850258
ken-ilsoe,Ken Ilsø,Fortuna Düsseldorf,Germany,02.12.1986,183.0,77.0,Center Forward,172.0,62.0,44.0,66.0,34.0,18.0,0.0,0.0,0.25,ken-ilsoe02.12.1986,18.0,0.04001853380885264,0.0,0.0,0.04001853380885264,0.05298204595613496,0.0,0.0,0.05298204595613496
ralf-faehrmann,Ralf Fährmann,FC Schalke 04,Germany,27.09.1988,196.0,93.0,Goalkeeper,115.0,54.0,20.0,41.0,0.0,3.0,0.0,2.0,0.0,ralf-faehrmann27.09.1988,65.58904971680302,0.01185310431840567,0.0,0.006321655636483023,0.20968631378057767,0.011829820154940177,0.0,0.006309237415968095,0.20927440730651062
stefan-aigner,Stefan Aigner,Eintracht Frankfurt,Germany,20.08.1987,185.0,72.0,Right Midfielder,226.0,85.0,56.0,85.0,48.0,37.0,1.0,1.0,0.0,stefan-aigner20.08.1987,101.3796878657202,0.05547115953223477,0.0022745146124508175,0.0011372573062254088,0.1663137732877682,0.05857640536944436,0.002270046570272304,0.001135023285136152,0.1692012805926661
alexander-buettner,Alexander Büttner,Manchester United,England,11.02.1989,174.0,75.0,Left Fullback,138.0,54.0,26.0,58.0,12.0,18.0,1.0,0.0,0.25,alexander-buettner11.02.1989,51.0851630073187,0.029264688518709274,0.0016805714264165616,0.0,0.08486666810714333,0.036159753911414606,0.0021222800507231143,0.0,0.10637573533676943
david-jones,David Jones,Wigan Athletic,England,04.11.1984,180.0,66.0,Defensive Midfielder,264.0,105.0,73.0,86.0,28.0,37.0,0.0,0.0,0.125,david-jones04.11.1984,37.0,0.0506796955465806,0.0,0.0,0.0506796955465806,0.05657183450742834,0.0,0.0,0.05657183450742834
david-stockdale,David Stockdale,Fulham FC,England,28.09.1985,191.0,84.0,Goalkeeper,108.0,43.0,21.0,44.0,0.0,4.0,0.0,0.0,0.0,david-stockdale28.09.1985,4.0,0.014328494900294914,0.0,0.0,0.014328494900294914,0.0156335772930493,0.0,0.0,0.0156335772930493
demba-ba,Demba Ba,Newcastle United,England,25.05.1985,190.0,82.0,Center Forward,245.0,114.0,60.0,71.0,98.0,15.0,0.0,1.0,1.0,demba-ba25.05.1985,46.29452485840151,0.030575727951688385,0.0,0.0045913892671163165,0.17426107350605785,0.03422167086423441,0.0,0.00719981566054343,0.2595364810290193
fabio-borini,Fabio Borini,Liverpool FC,England,23.03.1991,180.0,73.0,Center Forward,119.0,53.0,25.0,41.0,32.0,17.0,1.0,0.0,0.125,fabio-borini23.03.1991,50.0851630073187,0.05835332477401371,0.004900910099621016,0.0,0.2205007343041895,0.07539891669227916,0.007678952991452984,0.0,0.32945832814003867
fabio_13, Fábio,Queens Park Rangers,England,09.07.1990,172.0,65.0,Left Fullback,94.0,47.0,18.0,29.0,4.0,14.0,0.0,2.0,0.0,fabio_1309.07.1990,76.58904971680302,0.05085161187720483,0.0,0.003973252910189887,0.1751926738438584,0.06091099228583838,0.0,0.0043351487304509675,0.19657741199580392
jon-flanagan,Jon Flanagan,Liverpool FC,England,01.01.1993,180.0,,Right Fullback,45.0,29.0,7.0,9.0,1.0,12.0,0.0,0.0,0.0,jon-flanagan01.01.1993,12.0,0.0929687190801941,0.0,0.0,0.0929687190801941,0.11306839310507819,0.0,0.0,0.11306839310507819
jonathan-obika,Jonathan Obika,Tottenham Hotspur,England,12.09.1990,183.0,76.0,Center Forward,125.0,49.0,29.0,47.0,23.0,10.0,0.0,0.0,0.75,jonathan-obika12.09.1990,10.0,0.0195478253377466,0.0,0.0,0.0195478253377466,0.021328300038156764,0.0,0.0,0.021328300038156764
maxim-choupo-moting,Maxim Choupo-Moting,1. FSV Mainz 05,Germany,23.03.1989,190.0,84.0,Center Forward,196.0,73.0,49.0,74.0,39.0,7.0,0.0,0.0,0.625,maxim-choupo-moting23.03.1989,7.0,0.009199782820761497,0.0,0.0,0.009199782820761497,0.009181710825333853,0.0,0.0,0.009181710825333853
sammy-ameobi,Sammy Ameobi,Newcastle United,England,01.05.1992,190.0,,Left Winger,60.0,16.0,15.0,29.0,4.0,5.0,1.0,0.0,1.0,sammy-ameobi01.05.1992,38.0851630073187,0.017037042645963566,0.0035127922981368176,0.0,0.13325834844067383,0.01858882771038055,0.0038327479815217637,0.0,0.14539591944499983
sebastian-coates,Sebastián Coates,Liverpool FC,England,07.10.1990,196.0,85.0,Center Back,124.0,77.0,22.0,25.0,7.0,26.0,1.0,0.0,0.125,sebastian-coates07.10.1990,59.0851630073187,0.09376874748826992,0.005837258604062415,0.0,0.2868953999195486,0.14237700226446431,0.009738275541384352,0.0,0.46456943596135036
